index,bnf_code,bnf_name,practice,stripped_bnf
23265,0212000F0BBAAAB,Hepa-Merz_Gran Sach 3g,,021200
23266,20030500102,Xupad Dress Pad Ster 20cm x 40cm,,200305
23267,20030100520,Dansac_Nova 1 X3 Closed Colo Bag Opqe C/,,200301
23268,21410000108,Premierfilm Plus 9cm x 15cm VP Adh Film,,214100
23269,130201000AACBCB,Maxamaid_Xleu Pdr (Unflav),,130201
2327,23960109740,Haddenham Custom Goldpunkt Class 3 Glove,Y03967,239601
23270,20200000118,Boots_NicAssist Chewing Gum 2mg (Fruit),,202000
23271,0401010P0AAACAC,Ward_Night Drain Bag 2L + Outl & Non Out,,040101
23272,21380000107,Dermablend_Foundation Coverstick 14,,213800
23273,090401030BKACAK,Mst Continus_Susp Gran Sach 20mg,,090401
23274,23600106175,Melatonin_Oral Susp 2mg/5ml,,236001
23275,21270000891,Jade_Aquadry Urin Sheath Rubb Ustraps 32,,212700
23276,23603456323,Predsol_Ear/Eye Dps 0.5%,,236034
23277,21270002002,Videne_Antis Soln 10%,,212700
23278,20030600450,Memantine HCl_Tab Initiation Tt/Pack,,200306
23279,0403030P0BBADAK,Advazorb Sacral 17cm x 19cm Wound Dress,,040303
2328,0205040D0BDAAAA,B.Braun_Lockring 2 Flng 50mm,G81037,020504
23280,040801050AABLBL,Gentisone HC_Ear Dps,,040801
23281,0801030P0BEAGFK,Calc Carb_Disper Tab 250mg,,080103
23282,0406000ADBBACAC,Hollister_Conform 2 CeraPlus S/Barr+Adh7,,040600
23283,21220000273,Ener-G_G/F W/F Seattle H/Dog Roll Brown,,212200
23284,23604106492,Taranis_L/P Fish Substitute,,236041
23285,0604011G0BEAAAI,Valproic Acid_Liq Spec 250mg/5ml,,060401
23286,20030900029,U100 BD SafetyGlide Sle Use 1.0ml + 12mm,,200309
23287,0205010N0BBAAAA,Dansac_NovaLife 1 Open + View Maxi Opqe,,020501
23288,0410030A0AAAEAE,Gppe Tab_Trisequens,,041003
23289,23944109524,Disod Edetate_Eye Dps 0.37%,,239441
2329,0309010L0AAAXAX,Payne_Material Facepiece + Belt Loops Fo,L83030,030901
23290,090401000BBMDA0,CliniFast Vest L/S 11-14 yrs Elasctd Vis,,090401
23291,0410020B0BHAUBZ,Glutafin Select_G/F Loaf Wte (Cut),,041002
23292,22902409125,Simvastatin_Oral Susp 40mg/5ml S/F,,229024
23293,1001030D0BCABAE,PecFent_Nsl Spy 400mcg (8D),,100103
23294,0408010N0AAACAC,Zn 15%/Ichthammol 1%/YSP_Oint,,040801
23295,20030200176,Tazarotene_Aq Gel 0.1%,,200302
23296,20050600018,Pot Chlor_(S),,200506
23297,0206040X0AAABAB,Alvedon_Paed Suppos 250mg,,020604
23298,23603356139,Chloroth_Liq Spec 25mg/5ml,,236033
23299,0407020A0AAAEAE,FlavourPac_Pdr Sach Rasp 4g,,040702
233,0301011X0AAAAAA,Loteprednol Etabonate_Eye Dps 0.5%,Y03166,030101
2330,20030600540,Somatropin (Rbe)_Inj 18u Cart + Dil,M85060,200306
23300,20030900251,Sigvaris MTM Cotton Class 3 B/Knee C/T +,,200309
23301,21270001858,Sigvaris MTM Comfort Class 2 Thigh C/T +,,212700
23302,130201000BBDRA0,Limb LimbO Adult 1/2 Leg Lge Build/Short,,130201
23303,0407010H0AADLDL,Spectraban Ultra_Lot Spf28,,040701
23304,23603456367,Jobskin Alleviant Class 3 B/Knee Open To,,236034
23305,23305951067,Beambridge_Male Funnel,,233059
23306,23940709806,Salic Acid 30%/WSP_Oint,,239407
23307,0208010L0AAAFAF,Skinnies Leggings 8-11 Yrs Elasctd Visco,,020801
23308,0602010M0BBAAAA,Itraconazole_Oral Soln 50mg/5ml S/F,,060201
23309,23601256219,Welland Wound Manager Sml C/Fit 30mm x 4,,236012
2331,090402000BBNKA0,Galactomin 19_Pdr,N85006,090402
23310,0401010ADAABPBP,Coloplast_Comfeel Barrier Crm,,040101
23311,090402000BBTGA0,Selenium_Oral Soln 50mcg/ml 2ml Amp,,090402
23312,23303373021,Dip Tet Polio Inact (Ad)_Vac 0.5ml Pfs,,233033
23313,23960109775,Doxazosin Mesil_Liq Spec 5mg/5ml,,239601
23314,0803042P0BBAAAA,Cefaclor_Oral Susp 125mg/5ml,,080304
23315,040801050AAAWAW,Fluphenazine Decan_Inj 25mg/ml 0.5ml Amp,,040801
23316,23350453545,Absorbent Cott Wool BP 25g,,233504
23317,23804708000,Actico 6cm x 6m Short Stch Compress Band,,238047
23318,1303000M0BBABAA,Pelican_Eakin App Covers Lge 45mm,,130300
23319,0208010L0BBAIAI,Boots_NicAssist Loz 2mg,,020801
2332,21010800100,Hydrocortone_Tab 10mg,Y04716,210108
23320,22902409045,Wellfoods_G/F W/F Flour Alternative,,229024
23321,100302010BCAAAA,Tamsulosin HCl_Cap 400mcg M/R,,100302
23322,0204000ABBBAAAA,Mucodyne_Cap 375mg,,020400
23323,0106040M0BGADAB,Barkat_G/F W/F Wholemeal Bread Sliced,,010604
23324,0403030P0BBABAB,Skintoskin Socks Child 37-39 Cott Imprd,,040303
23325,23941009313,Helicobacter Test INFAI_Pdr 75mg,,239410
23326,21270001867,Softclix Lancets 0.4mm/28 Gauge,,212700
23327,130801000BBKNA0,Solpadeine Plus_Cap,,130801
23328,21220000256,B.Braun_Almarys Opt Drnbl Bag + Fltr Tra,,212200
23329,040201060BCAIAU,Shiley Long Uncuffed Paed 54mm 6.0PDL Tr,,040201
2333,20050200150,CoalTarSoln12%/Salic3%/Clobet 0.05%_Oint,Y02605,200502
23330,21270001423,AproDerm Emollient Crm 500g,,212700
23331,21270002024,Saizen_Inj 6mg/1.03ml Cart,,212700
23332,1308010Z0AAABAB,Jade_Kipper (G.U.) Belt,,130801
23333,0409010W0BDAKAI,Jade_Flng Pp D/B Adult 38mm,,040901
23334,23201002000,Xupad Dress Pad Ster 20cm x 20cm,,232010
23335,23300263019,Gppe Tab_Tri-Minulet,,233002
23336,0902021S0BDAIA0,Provox Voice Prosthesis Cleaning Brush,,090202
23337,090602800BBGDA0,Juzo Dynamic Class 2 Thigh Open Toe Lymp,,090602
23338,1307000Q0BBADAC,Braltus_Pdr For Inh Cap 10mcg+Zonda Inh,,130700
23339,0104020L0BJAAAD,Risperdal Quicklet_Orodisper Tab 4mg,,010402
2334,23941009911,Amoxil_Pdr For Paed Susp 125mg/1.25ml,A88016,239410
23340,0904010U0BTAFAA,Tiotropium_Pdr For Inh Cap 18mcg + Dev,,090401
23341,21020001206,Cyclizine HCl_Suppos 50mg,,210200
23342,0106010E0AAAHAH,Plas Of Paris (Gypsona) 10cm x 2.7m Band,,010601
23343,23351003641,Ranitidine HCl_Tab 150mg,,233510
23344,0301011V0AAAGAG,Polycal_Pdr,,030101
23345,0103050P0BFABAA,SpiroTect HME Hands Free Valve Low Resis,,010305
23346,20090000551,Digoxin_Oral Soln Paed 50mcg/ml,,200900
23347,23604106018,Jobskin MTM Premium Class 3 Glove to Axi,,236041
23348,0206010F0BGABAV,Gppe Gripe Water_Woodward's S/F,,020601
23349,23603456296,Tramadol HCl_Liq Spec 50mg/5ml,,236034
2335,0604011K0AAABAB,Valsartan_Tab 320mg,C84720,060401
23350,23355603865,Smooth Paed Nelaton Size 6-10 (30-Pack),,233556
23351,20031600135,DermaSilk Eye Mask One Size Silk Garment,,200316
23352,0105020A0AAABAB,Nex T Collar Wte Tracheo Prote,,010502
23353,0905011K0AAAGAG,B.Braun_Softima Roll'Up Drnbl Pch + Fltr,,090501
23354,0802020T0BCABAN,Venotrain Soft Class 2 Thigh + w/a Left,,080202
23355,21270000741,Sigvaris MTM Optiform Flex CL1 Thigh C/T,,212700
23356,091200000BFPAEC,Adeks_Tab,,091200
23357,21270000964,Climaval_Tab 1mg,,212700
23358,21020000106,Elocon_Oint 0.1%,,210200
23359,20200000127,Fluticasone Prop_Pdr For Inh 500mcg(60D),,202000
2336,21350000100,Paracet_Oral Soln Paed 120mg/5ml S/F,P92634,213500
23360,23600606021,E45_Lot,,236006
23361,21270000544,Vit E_Cap 75u,,212700
23362,22802088012,Clobetasol 0.05%/Crm 50%/Unguentum M_Crm,,228020
23363,0408010H0BBAHAC,Buprenorphine_Patch 35mcg/hr (96hr),,040801
23364,0302000K0AAAIAI,Unistik 3 Extra Lancets 2.0mm/21 Gauge,,030200
23365,1001010J0CMAAAE,Capasal_Therapeutic Shampoo,,100101
23366,20030200084,Erythrocin 500_Filmtab 500mg,,200302
23367,0906060Q0AABABA,Metoject_PEN Inj 12.5mg/0.25ml Pf Pen,,090606
23368,0604020U0AAAAAA,Salts_Harmony Duo Drnbl Lge Pouch 13-32m,,060402
23369,21270000303,Easiphen_Liq Feed,,212700
2337,23353453695,Oilatum_Crm,K81084,233534
23370,20020201098,Aclidinium Brom_Pdr For Inh 375mcg (60D),,200202
23371,1304000T0AACDCD,Hexylres/Benzalk Chlor_Loz 2.5mg/1.2mg,,130400
23372,0407010X0BDABAX,Neon Verifine Needles Pen Inj Screw On 4,,040701
23373,091000000BBKWA0,Jade_Tube Rubb Extension (+ Mounts),,091000
23374,130201000BBLDA0,Desferriox Mesil_Inj 2g Vl,,130201
23375,21200000047,Casodex_Tab 150mg,,212000
23376,0205052V0AAAFAF,Bard Slc Elastomer-Ctd Ltx Foy Fle 30ml,,020505
23377,0604012M0BCACAF,Amoxicillin_Oral Pdr Sach 3g S/F,,060401
23378,22306053005,Protifar_Conc Milk Protein,,223060
23379,1003020W0BBACAB,DreamSkin Heel-Less Undersocks One Size,,100302
2338,190205500BCNWA0,Promixin_Pdr For Neb 1mega u,C84602,190205
23380,0206020A0AAAJAJ,Aspirin Disper_Tab 75mg,,020602
23381,1304000L0BBADBB,Pocket Chamber,,130400
23382,21270001971,Ephed HCl_Nsl Dps 1% BP,,212700
23383,20020200945,Vitasavoury_Pdr (Mushroom),,200202
23384,1002020S0BBAAAB,Terbinafine HCl_Liq Spec 125mg/5ml,,100202
23385,0901030J0AAARAR,Homeopathic Preparation - Proprietary,,090103
23386,1001030U0BEANBM,ProSys_ProTRAC Sheath Self-Adh Short Sml,,100103
23387,0501011P0AAAJAJ,Olmesartan Medox/Amlodipine_Tab 20mg/5mg,,050101
23388,23945609510,Epoetin Beta_Inj 3 000u/0.3ml Pfs,,239456
23389,0408010Q0AAAPAP,Resource_Energy Liq (Sbery-Rasp),,040801
2339,22900609031,Meningoc_Vac C 0.5ml Pfs,H81128,229006
23390,0102000Y0AABBBB,Aymes Shake_Pdr (Chkn),,010200
23391,1502010J0BBAXAY,Ergamisol_Tab 50mg,,150201
23392,20031700084,Sigvaris Comfort Class 2 Thigh C/T + w/a,,200317
23393,21020001121,CliniFast Vest L/S Lge Adult Elasctd Vis,,210200
23394,0103050P0AABHBH,Sigvaris MTM Traditional Thigh C/T + w/a,,010305
23395,21020001306,Biatain-Ibu Soft-Hold 10cm x 22.5cm Woun,,210200
23396,1502010J0AAEPEP,Bard_Ltx Free Penile Sheath 28mm,,150201
23397,23601256218,Daklinza_Tab 30mg,,236012
23398,23604106485,Juzo Hostess Class 1 B/Knee Closed Toe L,,236041
23399,20020200803,B.Braun_Almarys Opt Drnbl Bag Beige 45mm,,200202
234,23301023120,Ispag Husk_Gran Eff Sach 3.5g G/F S/F,L81063,233010
2340,0406000D0BBAAAA,Perfectil_Tab,K84058,040600
23400,0601060D0CKAAA0,Bullen_Shelter Safe-Seal,,060106
23401,23963249643,Easi-V 7cm x 7.5cm VP Adh Film Dress,,239632
23402,1304000C0AACGCG,Modulen IBD_Pdr,,130400
23403,0407020G0AAANAN,M.Sauer_NephSys Nephrost Drain System Ad,,040702
23404,21020001445,Unspecified Surg Adh Tape 1.25cm x 5m Pe,,210200
23405,23301083109,Olmesartan Medox/Hydchloroth_Tab 20/25mg,,233010
23406,20030200221,Oakmed_Option Colo + Fltr Opqe 35mm,,200302
23407,23960109695,Modafinil_Tab 200mg,,239601
23408,23941009851,Salts_Light Wte Urost Bag Clr Plas Self-,,239410
23409,23604106041,Askina Gel 15g Wound Dress H/Gel Ster,,236041
2341,21220000267,Dansac_Skin Lot Cleanser 200ml,P89011,212200
23410,23851008500,Pelican_Select Convex Urostomy Pouch Stn,,238510
23411,23944809752,DuoResp Spiromax_Inh 320mcg/9mcg (60 D),,239448
23412,22502085015,Normacol Plus_Gran Sach 7g,,225020
23413,090402000BBIFA0,Tigecycline_Inj Pdr 50mg Vl,,090402
23414,1106000Z0AAASAS,Coloplast_SenSura Midi Drnbl Bag S/Cover,,110600
23415,23603056309,Cutimed Sorbion Sach S Sq 10cmx10cm Woun,,236030
23416,0410020B0BDAAAR,Rifampicin/Isoniazid_Tab 150mg/100mg,,041002
23417,1404000X0AAAFAF,Mission Glucose (Reagent)_Strips,,140400
23418,0503021C0AAAHAH,Payne_Rubb Belt Exlge For MK1 3 6,,050302
23419,0101021B0BEACAH,Benuryl_Tab 500mg,,010102
2342,23960109763,Angitil XL 240_Cap 240mg,G82682,239601
23420,1308010P0BBACAC,Coal Tar 12%/Salic Acid 2%/Emulsif_Oint,,130801
23421,0501070H0AAAEAE,Clonidine HCl_Liq Spec 75mcg/5ml,,050107
23422,0409030P0AAABAB,MediTouch Lancets 0.34mm/28 Gauge,,040903
23423,22802958011,Histoacryl 0.5g Skin Adh Ster,,228029
23424,20090001209,Coloplast_SenSura Mio Flex B/Plt 70mm C/,,200900
23425,0411000E0BEACAI,Doxadura_XL Tab 4mg,,041100
23426,0801030P0AAA7A7,Juzo Dynamic Custom Fit L/Limb Class 2 O,,080103
23427,1502010J0AACQCQ,Nadolol_Oral Susp 20mg/5ml,,150201
23428,23941009936,B.Braun_Petite Cap Closed Sml,,239410
23429,0302000K0BFAAAV,Sigvaris MTM Cotton Class 1 Thigh O/T +,,030200
2343,0402010D0AAA2A2,Transtec_T/Derm Patch 70mcg/hr (40mg),Y04888,040201
23430,091103000BBBZA0,Mebeverine HCl_Tab 135mg,,091103
23431,010102100BBAQAF,Skinnies WEB Socks 0-5 Yrs Elasctd Nylon,,010102
23432,20090000881,KetoSens (Reagent)_Strips,,200900
23433,21020001091,G/F /W/F_Flour,,210200
23434,20030400304,Antabuse_Tab 200mg,,200304
23435,0403010F0AAABAB,Pipotiazine Palm_Inj 50mg/ml 1ml Amp,,040301
23436,21070520120,MMA/PA amino5_Oral Pdr Sach 6g,,210705
23437,21270001073,Lamotrigine_Tab 50mg,,212700
23438,0406000D0BEAAAA,Audavate RD_Crm 0.025%,,040600
23439,20031300040,Flebogamma DIF_I/V Inf 10g/200ml Vl,,200313
2344,23305951086,Nystatin_Oral Susp 100 000u/ml,J82143,233059
23440,20020200503,Tielle Packing 9.5cm x 9.5cm Wound Dress,,200202
23441,0501012G0AAAEAE,Jobst Bellavar Class 3 Knee High Open To,,050101
23442,0204000C0BBABAB,Cott Crepe 7.5cm x 4.5m Band BP 1988,,020400
23443,0202030S0AACPCP,Allopurinol_Oral Susp 100mg/5ml,,020203
23444,0205052N0AAADAD,DreamSkin Shirt Round Neck 7-8 Yr(s) Sil,,020505
23445,0407042F0AAALAL,C-View Post-Op 10cm x 20cm VP Adh Film D,,040704
23446,0402020V0AAABAB,Fludroxycortide_Oint 0.0125%,,040202
23447,21220000266,Allegron_Tab 10mg,,212200
23448,0501013B0AAATAT,Tubifast 2-Way Stch 10.75cm x 5m YellowS,,050101
23449,0407020A0BCACAK,Sigvaris Acc For MTM Optiform Hold Reinf,,040702
2345,20020200967,Sulpiride_Liq Spec 200mg/5ml,E84709,200202
23450,0606020R0AAADAD,Biotin_Tab 5mg,,060602
23451,090607000BBLHA0,Clindamycin HCl_Oral Soln 75mg/5ml,,090607
23452,040702040BDABAG,Comfeel Plus Contr 9cm x 11cm Wound Dres,,040702
23453,23303453016,365 Film 10cm x 12cm VP Adh Film Dress,,233034
23454,23853378501,Dipyridamole_Liq Spec 50mg/5ml,,238533
23455,0206040AGAAAFAF,Sandostatin_Inj 50mcg/ml 1ml Amp,,020604
23456,1108010B0AAABAB,Bullen_Shelter Drnbl Pch Bio Dress Resin,,110801
23457,21270001451,Monomil XL_Tab 60mg,,212700
23458,23963359652,Ribbed Cott 7.5cm x 5m Stkntte Tublr,,239633
23459,23705657001,Cozachew Meltdown Combi_Tab Chble,,237056
2346,21010900775,Salts_Plas Bag Adult,M85007,210109
23460,0407020Q0AADEDE,Aranesp_Inj 80mcg/0.4ml Pfs,,040702
23461,23454104507,Zn Ox/Dimeticone_Spy 12.5%/1.04% 115g,,234541
23462,20090000430,Subgam_Inj 1.5g/10ml Vl,,200900
23463,0101021C0BKAACI,M.Sauer_Ltx Skin Adh 12% Resin + Applic,,010102
23464,20090001157,Coloplast_Coloplast Prote Rings 10mm,,200900
23465,20031600030,Sinemet-Plus_Tab 125mg,,200316
23466,1502010J0BBBKCQ,Convatec_C/Sive Natura Flx Flng Wafer 12,,150201
23467,23600106330,Pyridostig Brom_Liq Spec 15mg/5ml,,236001
23468,20030200143,Dantrolene Sod_Oral Soln 10mg/5ml,,200302
23469,21020000215,Reltebon_Tab 10mg M/R,,210200
2347,22905309002,ActiLymph MTM Ease Class 1 Thigh + w/a A,Y01730,229053
23470,0406000S0BCABAD,Cellona 15cm x 2.75m M/Layer Compress Ba,,040600
23471,21270000537,Aquacel Foam Non-Adhesive 10cm x 10cm Wo,,212700
23472,23851008510,Innohep_Inj 20 000u/ml 0.9ml Pfs,,238510
23473,090602800BBJLA0,Fontus_AproDerm Barrier Crm 100g,,090602
23474,23301083053,Glidipion_Tab 30mg,,233010
23475,1106000X0AABMBM,Crinone_Vag Gel Applic 8%/1.125g,,110600
23476,23603456142,Physeptone_Tab 5mg,,236034
23477,23941009610,Steriload Iucd,,239410
23478,22802088004,Glucosam Gold Stnd+Chond_Tab 500mg/400mg,,228020
23479,090401070BJAAAI,Complan_Shake Pdr Sach 57g (Banana),,090401
2348,20100000601,Pramipexole_Tab 520mcg M/R,B86003,201000
23480,0501070N0AAADAD,Welland_FreeStyle Closed Pouch Wte Polye,,050107
23481,20030200027,Tentrini Pack_G/F Energy M/Fibre Feed,,200302
23482,21270000460,Emerade_Auto Inj 1/1000 1mg/ml 0.3ml,,212700
23483,23940459601,Propiverine HCl_Cap 45mg M/R,,239404
23484,1001030U0AACCCC,Doxzogen XL_Tab 4mg,,100103
23485,0411000F0AAAEAE,ClearFilm 6cm x 7cm VP Adh Film Dress,,041100
23486,0301011R0BEAIAP,Natures Aid_Natur Vit E Cap 500u,,030101
23487,0101010I0AAATAT,Sigvaris Cotton CL3 Thigh C/Toe + w/a (L,,010101
23488,23305951015,Psyquet XL_Tab 300mg,,233059
23489,1108010AAAAACAC,Ismo 10_Tab 10mg,,110801
2349,23903459000,365 Transpt Island 8.5cm x 9.5cm VP Adh,E82095,239034
23490,0905050A0BBADAD,Co-Codaprin Disper_Tab 8mg/400mg,,090505
23491,091200000BFSCA0,Oakmed_Stoma Paste,,091200
23492,20031200031,Hepat B Imglob_Inj 500u Vl,,200312
23493,0212000B0AAAHAH,Optimum_Ugo 4C Leg Bag 500ml Long Tube +,,021200
23494,22303953011,GlucOsamine_Gel,,223039
23495,23854108552,Formoterol Easyhaler_12mcg (120 D),,238541
23496,22502955002,Prednisolone Sod Phos_Ear Dps 0.3%,,225029
23497,010300000BBAAAA,Jade_Incont Sheath Lge,,010300
23498,23305903002,AMI_Corsinel Suportx Ab Belt High Wte 3X,,233059
23499,20020201136,VSL#3_Probiotic Food Supp Pdr Sach 4.4g,,200202
235,23604806231,GlucoRx Safety Lancets 1.8mm/28 Gauge,A86026,236048
2350,23354803618,B.Braun Actreen Hi-Lite Male Nelaton 8-1,Y02765,233548
23500,21010900703,Venotrain Micro Class 2 Thigh Plus Clsd,,210109
23501,22702957010,Jade_St Marks Pattern Colo Belt For Men,,227029
23502,21270001319,Nurofen Migraine Pain_Tab 342mg,,212700
23503,23603456351,Mepilex Lite 20cm x 50cm Wound Dress Sof,,236034
23504,0404000L0AAAJAJ,Raltegravir_Chble Tab 100mg,,040400
23505,22804458000,Medikinet XL_Cap 30mg,,228044
23506,23603456137,Ins Humulin S_100u/ml 10ml Vl,,236034
23507,1311020L0BFAAAL,SNaP Straps Lge TNPS Accessory 60ml Cart,,131102
23508,23600106056,Selegiline HCl_Tab 10mg,,236001
23509,1001010J0AAACAC,Pseudoep/Dextrom_Oral Soln 30mg/10mg/5ml,,100101
2351,23601006160,Tegaderm Absorb Clr 7.6cm x 9.5cm Acryli,L81062,236010
23510,1302010F0AAAQAQ,Atomoxetine HCl_Oral Soln 4mg/ml S/F,,130201
23511,0204000ABAAABAB,Skinnies Vest Sleeveless 11-14 Yrs Elasc,,020400
23512,20030100640,Barkat_G/F W/F Pretzel Stick,,200301
23513,1304000F0AADSDS,HBvaxPRO_Vac 40mcg/ml 1ml Vl,,130400
23514,22903409035,Bism Subsalic_Oral Susp 87.5mg/5ml S/F,,229034
23515,0409010W0BBAJAJ,Estradiol/Drospirenone_Tab 1mg/2mg,,040901
23516,21270001429,Glycopyrronium Brom_OralSoln400mcg/mlS/F,,212700
23517,23940109706,Cozachew Meltdown 1500_Tab Chble 1.5g,,239401
23518,21270001024,Clarityn_Allergy Tab 10mg,,212700
23519,0402020L0BBAFAB,Thalidomide Celgene_Cap 50mg,,040202
2352,0204000R0BDADAA,Solgar_Selenium Tab 100mcg,L83145,020400
23520,020400010BBAAAA,Ins Glargine_Inj 100u/ml 3ml Cart,,020400
23521,1203010S0BBAAAA,Rusch Neckband Adult Tube Holder Tracheo,,120301
23522,0301030C0BCABAC,Hollister_Retracted Penis Pouch + Flexte,,030103
23523,0905022W0BBAAAA,Element (Reagent)_Strips,,090502
23524,23605606308,DLux 400_Oral Spy,,236056
23525,20032500012,Aripiprazole_Tab 10mg,,200325
23526,23303373016,Sod Chlor/Glucose_Inf 0.18%/4% 500ml,,233033
23527,0206020C0BEABAC,Verapamil HCl_Liq Spec 40mg/5ml,,020602
23528,1103010S0BCAAAA,Buprenorph/Naloxone_Tab Subling2/0.5mgSF,,110301
23529,23944809716,Rusch Flocath Intro Gel Fle 8-16 (30-Pac,,239448
2353,21010900624,Duciltia_Cap G/R 60mg,F84119,210109
23530,20031700016,Boots_Antis Nappy Rash Crm,,200317
23531,23941009362,Baxter_Viaflo Glucose 5% I/V Inf 500ml,,239410
23532,0408010ALAAADAD,Salamol_Steri-Neb Soln 5mg/2.5ml Ud,,040801
23533,1001010C0BZAAAL,Zestril_Tab 10mg,,100101
23534,0401020A0AAABAB,E45_Crm,,040102
23535,21270001679,Mevalia_G/F L/P Pan Carre,,212700
23536,22502085000,Zopiclone_Oral Soln 7.5mg/5ml,,225020
23537,0106020M0BEABAI,Care_Cystitis Relief Gran Sach 5.5g,,010602
23538,090402000BBTHA0,D-Max_Cap 10 000u,,090402
23539,0408010AKBBACAC,PremierPore 5cm x 7cm Adh Dress Pfa,,040801
2354,0905022V0AAACAC,Juxta-Fit Lower Legging 36cm Lymph Gmt,Y05194,090502
23540,23963249642,Adren_Inj 1/1000 1ml Pfs,,239632
23541,0301011U0BBABAB,Selenase_Oral Soln 500mcg/10ml Btl,,030101
23542,190205500BCETA0,Genius_G/F W/F Wte Bread,,190205
23543,1203020P0AAAAAA,Glutafin_G/F W/F Sweet Bisc,,120302
23544,21270001528,Paroxetine HCl_Oral Soln 10mg/5ml S/F,,212700
23545,23600106270,Salts_Wte Natural Rubb Tap Outl Ileal Bl,,236001
23546,0202010D0AABFBF,Somavert_Inj 20mg Vl + Dil,,020201
23547,23853458509,Arjun Olive Oil Ear Dps Ear Wax Softenin,,238534
23548,0501090S0BBABAB,Unspecified Stkntte 4.5cm x 1m Elasctd T,,050109
23549,0407041U0BBABAB,Allevyn Gentle Border Lite 10cm x 10cm W,,040704
2355,0904010U0BIAEAA,M.Sauer_NephSys Ster Drain Bag 500ml 30c,Y05485,090401
23550,0410020B0BBARBM,Piloc Nit_Eye Dps 2% Ud,,041002
23551,1312000G0AAAZAZ,Hollister_Moderma FlexCeraPlusS/ConvexMa,,131200
23552,23944809548,Coloplast_Assura Paed Bag + S/Backing Op,,239448
23553,0704060A0AAABAB,Joy-Rides_Tab Chble 150mcg,,070406
23554,0205051F0BCADAD,M.Sauer iQ Solo For Gel Dble Wrap Nelato,,020505
23555,0205052N0AAAEAE,Teleflex Liquick Pure Fle Ergothan Tip 8,,020505
23556,23350703768,Pulmicort_Turbohaler 100mcg (200 D),,233507
23557,1502010J0AABMBM,Leuprorelin Acet_Inj 11.25mg Vl + Dil,,150201
23558,0411000E0AAAHAH,L/P_Bisc,,041100
23559,23350703802,Coloplast_Assura Midi Drnbl Bag Opqe 50m,,233507
2356,0205052C0AAAIAI,Zuclopenth Decan_Inj 500mg/ml 1ml Amp,M82035,020505
23560,20040200644,Triamcinol Aceton_Oromuc Paste 0.1%(Old),,200402
23561,0205052I0BEABAB,Galantamine_Cap 24mg M/R,,020505
23562,21360000101,Unilet ComforTouch Lancets 0.375mm/28 Ga,,213600
23563,0310000N0AAAFAF,Jobst Comprifore 18-25cm M/Layer Compres,,031000
23564,0404000M0BJAAAM,Aveeno_Lot,,040400
23565,21270000158,Suprasorb A 30cm/2g Wound Dress Cavity,,212700
23566,20020200467,Aciclovir_Tab Disper 200mg,,200202
23567,0901030J0AAATAT,Build-up_Nutrit Shake Sach 38g (Banana),,090103
23568,21020000951,Omeprazole_Tab Disper 10mg (E/C Pellets),,210200
23569,22506055015,Comfifast 3.5cm x 1m (Red) Stkntte Elasc,,225060
2357,20031600088,Calc Carb_Liq Spec 250mg/5ml,B81065,200316
23570,0408010C0BFAEAD,Oakmed_Option Urost Bag + Window P/Cut 2,,040801
23571,23944809668,Ceporex_Gran For Syr 250mg/5ml,,239448
23572,0409010A0BCABAS,ActivHeal Foam Contact 20cm x 20cm Wound,,040901
23573,0302000N0AABMBM,Medroxyprogest Acet_Liq Spec 10mg/5ml,,030200
23574,1305020S0AADHDH,Sulpiride_Tab 400mg,,130502
23575,0410020D0BBAAAA,Bard StatLock Stabilisation Dev For All,,041002
23576,23853458512,Payne_Incontiaid Sheath + A/Strp Size 2,,238534
23577,090401090AAABAB,Coloplast_Brava Paste,,090401
23578,0309020G0BJAEA0,Losec MUPS_Tab Disper 20mg (E/C Pellets),,030902
23579,21300000200,Phenyleph HCl_Cap 50mg,,213000
2358,20031600070,Coloplast_Trident T1 Leg Bag 750ml Adjus,B86052,200316
23580,23941010008,Tiloket CR_Cap 200mg,,239410
23581,22900609007,ActiLymph MTM Ease Class 3 Thigh + w/a A,,229006
23582,23803458004,Oxazepam_Tab 10mg,,238034
23583,23351003698,Bullen_Karaya Gum Washers Regular 64mm x,,233510
23584,22902199016,Skinnies Socks 6 Months - 8 Yrs Elasctd,,229021
23585,23305951098,Gabapentin_Cap 100mg,,233059
23586,0302000C0BCADAF,Evolve Carmellose 0.5% Eye Dps 10ml P/F,,030200
23587,21270000227,Monosorb XL 60_Tab 60mg (Kent),,212700
